TS,Sequence,Node,Millis,Sensor,Reading,ReadingUnits,Memo,RSSI,OriginId
2013-11-07 12:20:48,R6567,Proto1,4933337,SHT15-Temp,-42.56,C,,-79,0
2013-11-07 12:20:48,R6567,Proto1,4933337,SHT15-Temp-F,-44.608,F,,-79,0
2013-11-07 12:20:48,R6572,Proto1,4933807,LUX-FLT,121.00,lux,,-78,0
2013-11-07 12:20:49,R6574,Proto1,4933961,BMP-Pressure,100220.00,Pa,,-79,0
2013-11-07 12:20:49,R1360,Mote2,1699434,BATT-R,148.00,raw,,-80,0
2013-11-07 12:20:49,R1361,Mote2,1699480,BATT-V,5.25,volts,,-80,0
2013-11-07 12:20:49,R1362,Mote2,1699566,LUX-FLT,135.00,lux,,-78,0
2013-11-07 12:20:50,R6576,Proto1,4934966,Dallas,28.19,C,,-77,0
2013-11-07 12:20:50,R6576,Proto1,4934966,Dallas-F,82.742,F,,-77,0
2013-11-07 12:20:51,R1364,Mote2,1700486,Dallas,21.50,C,,-77,0
2013-11-07 12:20:51,R1364,Mote2,1700486,Dallas-F,70.7,F,,-77,0
2013-11-07 12:20:54,R6577,Proto1,4939708,SHT15-Temp,-42.56,C,,-79,0
2013-11-07 12:20:54,R6577,Proto1,4939708,SHT15-Temp-F,-44.608,F,,-79,0
2013-11-07 12:20:55,R6578,Proto1,4939811,SHT15-RH,-13.84,%RH,,-76,0
2013-11-07 12:20:55,R6581,Proto1,4940578,DUM,3.14,na,,-38,0
2013-11-07 12:20:56,R6581,Proto1,4940578,DUM,3.14,na,,-81,0
2013-11-07 12:20:56,R1365,Mote2,1705549,BATT-R,148.00,raw,,-77,0
2013-11-07 12:20:56,R1367,Mote2,1705708,LUX-FLT,132.00,lux,,-82,0
2013-11-07 12:20:56,R1368,Mote2,1705794,LUX-LOW,504.00,lux,,-80,0
2013-11-07 12:20:57,R6586,Proto1,4941928,Dallas,28.19,C,,-81,0
2013-11-07 12:20:57,R6586,Proto1,4941928,Dallas-F,82.742,F,,-81,0
2013-11-07 12:20:57,R1369,Mote2,1706675,Dallas,21.44,C,,-77,0
2013-11-07 12:20:57,R1369,Mote2,1706675,Dallas-F,70.592,F,,-77,0
2013-11-07 12:21:01,R6587,Proto1,4946676,SHT15-Temp,-42.56,C,,-80,0
2013-11-07 12:21:01,R6587,Proto1,4946676,SHT15-Temp-F,-44.608,F,,-80,0
2013-11-07 12:21:02,R6588,Proto1,4946778,SHT15-RH,-13.84,%RH,,-76,0
2013-11-07 12:21:02,R6593,Proto1,4947249,BMP-Temp,27.86,C,,-79,0
2013-11-07 12:21:02,R6593,Proto1,4947249,BMP-Temp-F,82.148,F,,-79,0
2013-11-07 12:21:03,R1370,Mote2,1711745,BATT-R,148.00,raw,,-81,0
2013-11-07 12:21:03,R1373,Mote2,1711964,LUX-LOW,513.00,lux,,-79,0
2013-11-07 12:21:03,R6596,Proto1,4948377,Dallas,28.13,C,,-80,0
2013-11-07 12:21:03,R6596,Proto1,4948377,Dallas-F,82.634,F,,-80,0
2013-11-07 12:21:04,R1374,Mote2,1712845,Dallas,21.44,C,,-78,0
2013-11-07 12:21:04,R1374,Mote2,1712845,Dallas-F,70.592,F,,-78,0
2013-11-07 12:21:08,R6597,Proto1,4953117,SHT15-Temp,-42.56,C,,-83,0
2013-11-07 12:21:08,R6597,Proto1,4953117,SHT15-Temp-F,-44.608,F,,-83,0
2013-11-07 12:21:08,R6599,Proto1,4953293,Radio-Temp,27.00,C,,-81,0
2013-11-07 12:21:08,R6599,Proto1,4953293,Radio-Temp-F,80.6,F,,-81,0
2013-11-07 12:21:08,R6600,Proto1,4953366,BATT-V,3.19,volts,,-81,0
2013-11-07 12:21:09,R6601,Proto1,4953433,DUM,3.14,na,,-81,0
2013-11-07 12:21:09,R1375,Mote2,1717927,BATT-R,148.00,raw,,-79,0
2013-11-07 12:21:10,R1378,Mote2,1718174,LUX-LOW,497.00,lux,,-79,0
2013-11-07 12:21:10,R1379,Mote2,1719056,Dallas,21.50,C,,-79,0
2013-11-07 12:21:10,R1379,Mote2,1719056,Dallas-F,70.7,F,,-79,0
2013-11-07 12:21:14,R6607,Proto1,4959529,SHT15-Temp,-42.56,C,,-78,0
2013-11-07 12:21:14,R6607,Proto1,4959529,SHT15-Temp-F,-44.608,F,,-78,0
2013-11-07 12:21:14,R6610,Proto1,4959822,BATT-V,3.19,volts,,-78,0
2013-11-07 12:21:16,R6610,Proto1,4959822,BATT-V,3.19,volts,,-80,0
2013-11-07 12:21:16,R6612,Proto1,4961118,LUX-FLT,120.00,lux,,-78,0
2013-11-07 12:21:16,R1380,Mote2,1724120,BATT-R,147.00,raw,,-80,0
2013-11-07 12:21:16,R1382,Mote2,1724281,LUX-FLT,113.00,lux,,-80,0
2013-11-07 12:21:17,R6616,Proto1,4962327,Dallas,28.25,C,,-78,0
2013-11-07 12:21:17,R6616,Proto1,4962327,Dallas-F,82.85,F,,-78,0
2013-11-07 12:21:22,R6617,Proto1,4967080,SHT15-Temp,-42.56,C,,-77,0
2013-11-07 12:21:22,R6617,Proto1,4967080,SHT15-Temp-F,-44.608,F,,-77,0
2013-11-07 12:21:22,R6622,Proto1,4967525,LUX-FLT,120.00,lux,,-80,0
2013-11-07 12:21:23,R6623,Proto1,4967623,BMP-Temp,27.88,C,,-83,0
2013-11-07 12:21:23,R6623,Proto1,4967623,BMP-Temp-F,82.184,F,,-83,0
2013-11-07 12:21:23,R1385,Mote2,1730327,BATT-R,148.00,raw,,-80,0
2013-11-07 12:21:24,R6626,Proto1,4968759,Dallas,28.13,C,,-80,0
2013-11-07 12:21:24,R6626,Proto1,4968759,Dallas-F,82.634,F,,-80,0
2013-11-07 12:21:24,R1389,Mote2,1731456,Dallas,21.44,C,,-85,0
2013-11-07 12:21:24,R1389,Mote2,1731456,Dallas-F,70.592,F,,-85,0
2013-11-07 12:21:28,R6627,Proto1,4973504,SHT15-Temp,-42.56,C,,-81,0
2013-11-07 12:21:28,R6627,Proto1,4973504,SHT15-Temp-F,-44.608,F,,-81,0
2013-11-07 12:21:28,R6629,Proto1,4973699,Radio-Temp,27.00,C,,-78,0
2013-11-07 12:21:28,R6629,Proto1,4973699,Radio-Temp-F,80.6,F,,-78,0
2013-11-07 12:21:29,R6630,Proto1,4973772,BATT-V,3.19,volts,,-73,0
2013-11-07 12:21:29,R6635,Proto1,4974227,MDWIND,734.00,raw,,-79,0
2013-11-07 12:21:30,R1390,Mote2,1736529,BATT-R,148.00,raw,,-81,0
2013-11-07 12:21:31,R1394,Mote2,1737668,Dallas,21.44,C,,-76,0
2013-11-07 12:21:31,R1394,Mote2,1737668,Dallas-F,70.592,F,,-76,0
2013-11-07 12:21:35,R6637,Proto1,4979879,SHT15-Temp,-42.56,C,,-79,0
2013-11-07 12:21:35,R6637,Proto1,4979879,SHT15-Temp-F,-44.608,F,,-79,0
2013-11-07 12:21:35,R6639,Proto1,4980046,Radio-Temp,27.00,C,,-82,0
2013-11-07 12:21:35,R6639,Proto1,4980046,Radio-Temp-F,80.6,F,,-82,0
2013-11-07 12:21:35,R6641,Proto1,4980240,DUM,3.14,na,,-79,0
2013-11-07 12:21:35,R6643,Proto1,4980375,BMP-Temp,27.84,C,,-77,0
2013-11-07 12:21:35,R6643,Proto1,4980375,BMP-Temp-F,82.112,F,,-77,0
2013-11-07 12:21:35,R6644,Proto1,4980503,BMP-Pressure,100229.00,Pa,,-79,0
2013-11-07 12:21:36,R1395,Mote2,1742731,BATT-R,148.00,raw,,-78,0
2013-11-07 12:21:36,R1397,Mote2,1742866,LUX-FLT,129.00,lux,,-77,0
2013-11-07 12:21:37,R1397,Mote2,1742866,LUX-FLT,129.00,lux,,-80,0
2013-11-07 12:21:37,R6646,Proto1,4982528,Dallas,28.13,C,,-78,0
2013-11-07 12:21:37,R6646,Proto1,4982528,Dallas-F,82.634,F,,-78,0
2013-11-07 12:21:38,R1399,Mote2,1743872,Dallas,21.44,C,,-77,0
2013-11-07 12:21:38,R1399,Mote2,1743872,Dallas-F,70.592,F,,-77,0
2013-11-07 12:21:42,R6647,Proto1,4987279,SHT15-Temp,-42.56,C,,-77,0
2013-11-07 12:21:42,R6647,Proto1,4987279,SHT15-Temp-F,-44.608,F,,-77,0
2013-11-07 12:21:42,R6648,Proto1,4987337,SHT15-RH,-13.84,%RH,,-76,0
2013-11-07 12:21:42,R6650,Proto1,4987457,BATT-V,3.19,volts,,-78,0
2013-11-07 12:21:42,R6653,Proto1,4987762,BMP-Temp,27.88,C,,-77,0
2013-11-07 12:21:42,R6653,Proto1,4987762,BMP-Temp-F,82.184,F,,-77,0
2013-11-07 12:21:43,R6654,Proto1,4987864,BMP-Pressure,100232.00,Pa,,-80,0
2013-11-07 12:21:43,R1400,Mote2,1748939,BATT-R,148.00,raw,,-75,0
2013-11-07 12:21:43,R1401,Mote2,1749020,BATT-V,5.25,volts,,-78,0
2013-11-07 12:21:43,R1403,Mote2,1749190,LUX-LOW,480.00,lux,,-79,0
2013-11-07 12:21:44,R6656,Proto1,4989286,Dallas,28.25,C,,-76,0
2013-11-07 12:21:44,R6656,Proto1,4989286,Dallas-F,82.85,F,,-76,0
2013-11-07 12:21:44,R1404,Mote2,1750071,Dallas,21.44,C,,-75,0
2013-11-07 12:21:44,R1404,Mote2,1750071,Dallas-F,70.592,F,,-75,0
2013-11-07 12:21:49,R6657,Proto1,4994037,SHT15-Temp,-42.56,C,,-78,0
2013-11-07 12:21:49,R6657,Proto1,4994037,SHT15-Temp-F,-44.608,F,,-78,0
2013-11-07 12:21:49,R6663,Proto1,4994633,BMP-Temp,27.87,C,,-78,0
2013-11-07 12:21:49,R6663,Proto1,4994633,BMP-Temp-F,82.166,F,,-78,0
2013-11-07 12:21:50,R6665,Proto1,4994813,MDWIND,729.00,raw,,-79,0
2013-11-07 12:21:50,R1405,Mote2,1755143,BATT-R,148.00,raw,,-76,0
2013-11-07 12:21:50,R1408,Mote2,1755360,LUX-LOW,497.00,lux,,-78,0
2013-11-07 12:21:50,R6666,Proto1,4995718,Dallas,28.31,C,,-78,0
2013-11-07 12:21:50,R6666,Proto1,4995718,Dallas-F,82.958,F,,-78,0
2013-11-07 12:21:51,R1409,Mote2,1756242,Dallas,21.44,C,,-79,0
2013-11-07 12:21:51,R1409,Mote2,1756242,Dallas-F,70.592,F,,-79,0
2013-11-07 12:21:55,R6667,Proto1,5000464,SHT15-Temp,-42.56,C,,-77,0
2013-11-07 12:21:55,R6667,Proto1,5000464,SHT15-Temp-F,-44.608,F,,-77,0
2013-11-07 12:21:55,R6670,Proto1,5000710,BATT-V,3.19,volts,,-76,0
2013-11-07 12:21:55,R6671,Proto1,5000758,DUM,3.14,na,,-76,0
2013-11-07 12:21:56,R6673,Proto1,5000895,BMP-Temp,27.87,C,,-80,0
2013-11-07 12:21:56,R6673,Proto1,5000895,BMP-Temp-F,82.166,F,,-80,0
2013-11-07 12:21:56,R1410,Mote2,1761307,BATT-R,148.00,raw,,-78,0
2013-11-07 12:21:57,R1412,Mote2,1761466,LUX-FLT,137.00,lux,,-79,0
2013-11-07 12:21:58,R1414,Mote2,1762450,Dallas,21.44,C,,-78,0
2013-11-07 12:21:58,R1414,Mote2,1762450,Dallas-F,70.592,F,,-78,0
2013-11-07 12:22:01,R6677,Proto1,5006779,SHT15-Temp,-42.56,C,,-78,0
2013-11-07 12:22:01,R6677,Proto1,5006779,SHT15-Temp-F,-44.608,F,,-78,0
2013-11-07 12:22:02,R6678,Proto1,5006852,SHT15-RH,-13.84,%RH,,-79,0
2013-11-07 12:22:02,R6681,Proto1,5007134,DUM,3.14,na,,-77,0
2013-11-07 12:22:02,R6684,Proto1,5007476,BMP-Pressure,100237.00,Pa,,-80,0
2013-11-07 12:22:03,R6686,Proto1,5008485,Dallas,28.25,C,,-79,0
2013-11-07 12:22:03,R6686,Proto1,5008485,Dallas-F,82.85,F,,-79,0
2013-11-07 12:22:03,R1417,Mote2,1767672,LUX-FLT,137.00,lux,,-80,0
2013-11-07 12:22:04,R1419,Mote2,1768642,Dallas,21.44,C,,-80,0
2013-11-07 12:22:04,R1419,Mote2,1768642,Dallas-F,70.592,F,,-80,0
2013-11-07 12:22:08,R6687,Proto1,5013226,SHT15-Temp,-42.56,C,,-77,0
2013-11-07 12:22:08,R6687,Proto1,5013226,SHT15-Temp-F,-44.608,F,,-77,0
2013-11-07 12:22:08,R6689,Proto1,5013354,Radio-Temp,27.00,C,,-79,0
2013-11-07 12:22:08,R6689,Proto1,5013354,Radio-Temp-F,80.6,F,,-79,0
2013-11-07 12:22:08,R6691,Proto1,5013475,DUM,3.14,na,,-78,0
2013-11-07 12:22:09,R6693,Proto1,5013682,BMP-Temp,27.90,C,,-78,0
2013-11-07 12:22:09,R6693,Proto1,5013682,BMP-Temp-F,82.22,F,,-78,0
2013-11-07 12:22:10,R6696,Proto1,5014818,Dallas,28.31,C,,-81,0
2013-11-07 12:22:10,R6696,Proto1,5014818,Dallas-F,82.958,F,,-81,0
2013-11-07 12:22:10,R1420,Mote2,1773705,BATT-R,148.00,raw,,-80,0
2013-11-07 12:22:10,R1423,Mote2,1773952,LUX-LOW,544.00,lux,,-78,0
2013-11-07 12:22:11,R1424,Mote2,1774856,Dallas,21.44,C,,-82,0
2013-11-07 12:22:11,R1424,Mote2,1774856,Dallas-F,70.592,F,,-82,0
2013-11-07 12:22:14,R6697,Proto1,5019559,SHT15-Temp,-42.56,C,,-77,0
2013-11-07 12:22:14,R6697,Proto1,5019559,SHT15-Temp-F,-44.608,F,,-77,0
2013-11-07 12:22:15,R6699,Proto1,5019680,Radio-Temp,27.00,C,,-77,0
2013-11-07 12:22:15,R6699,Proto1,5019680,Radio-Temp-F,80.6,F,,-77,0
2013-11-07 12:22:16,R6706,Proto1,5021222,Dallas,28.31,C,,-78,0
2013-11-07 12:22:16,R6706,Proto1,5021222,Dallas-F,82.958,F,,-78,0
2013-11-07 12:22:17,R1425,Mote2,1779919,BATT-R,148.00,raw,,-81,0
2013-11-07 12:22:18,R1429,Mote2,1781044,Dallas,21.44,C,,-79,0
2013-11-07 12:22:18,R1429,Mote2,1781044,Dallas-F,70.592,F,,-79,0
2013-11-07 12:22:21,R6707,Proto1,5025954,SHT15-Temp,-42.56,C,,-78,0
2013-11-07 12:22:21,R6707,Proto1,5025954,SHT15-Temp-F,-44.608,F,,-78,0
2013-11-07 12:22:22,R6707,Proto1,5025954,SHT15-Temp,-42.56,C,,-82,0
2013-11-07 12:22:22,R6707,Proto1,5025954,SHT15-Temp-F,-44.608,F,,-82,0
2013-11-07 12:22:22,R6714,Proto1,5027201,BMP-Pressure,100237.00,Pa,,-79,0
2013-11-07 12:22:23,R6716,Proto1,5028208,Dallas,28.31,C,,-84,0
2013-11-07 12:22:23,R6716,Proto1,5028208,Dallas-F,82.958,F,,-84,0
2013-11-07 12:22:23,R1430,Mote2,1786108,BATT-R,148.00,raw,,-77,0
2013-11-07 12:22:24,R1432,Mote2,1786266,LUX-FLT,161.00,lux,,-80,0
2013-11-07 12:22:24,R1434,Mote2,1787233,Dallas,21.44,C,,-80,0
2013-11-07 12:22:24,R1434,Mote2,1787233,Dallas-F,70.592,F,,-80,0
2013-11-07 12:22:28,R6717,Proto1,5032939,SHT15-Temp,-42.56,C,,-79,0
2013-11-07 12:22:28,R6717,Proto1,5032939,SHT15-Temp-F,-44.608,F,,-79,0
2013-11-07 12:22:28,R6718,Proto1,5033007,SHT15-RH,-13.84,%RH,,-79,0
2013-11-07 12:22:28,R6723,Proto1,5033481,BMP-Temp,27.96,C,,-77,0
2013-11-07 12:22:28,R6723,Proto1,5033481,BMP-Temp-F,82.328,F,,-77,0
2013-11-07 12:22:28,R6724,Proto1,5033611,BMP-Pressure,100241.00,Pa,,-80,0
2013-11-07 12:22:29,R6726,Proto1,5034619,Dallas,28.25,C,,-77,0
2013-11-07 12:22:29,R6726,Proto1,5034619,Dallas-F,82.85,F,,-77,0
2013-11-07 12:22:31,R1435,Mote2,1792297,BATT-R,148.00,raw,,-82,0
2013-11-07 12:22:31,R1439,Mote2,1793424,Dallas,21.38,C,,-78,0
2013-11-07 12:22:31,R1439,Mote2,1793424,Dallas-F,70.484,F,,-78,0
2013-11-07 12:22:34,R6727,Proto1,5039360,SHT15-Temp,-42.56,C,,-80,0
2013-11-07 12:22:34,R6727,Proto1,5039360,SHT15-Temp-F,-44.608,F,,-80,0
2013-11-07 12:22:34,R6731,Proto1,5039719,DUM,3.14,na,,-39,0
2013-11-07 12:22:35,R6731,Proto1,5039719,DUM,3.14,na,,-78,0
2013-11-07 12:22:35,R6734,Proto1,5040050,BMP-Pressure,100236.00,Pa,,-77,0
2013-11-07 12:22:36,R6736,Proto1,5041057,Dallas,28.38,C,,-80,0
2013-11-07 12:22:36,R6736,Proto1,5041057,Dallas-F,83.084,F,,-80,0
2013-11-07 12:22:37,R1440,Mote2,1798488,BATT-R,148.00,raw,,-77,0
2013-11-07 12:22:38,R1444,Mote2,1799617,Dallas,21.44,C,,-79,0
2013-11-07 12:22:38,R1444,Mote2,1799617,Dallas-F,70.592,F,,-79,0
2013-11-07 12:22:40,R6737,Proto1,5045798,SHT15-Temp,-42.56,C,,-80,0
2013-11-07 12:22:40,R6737,Proto1,5045798,SHT15-Temp-F,-44.608,F,,-80,0
2013-11-07 12:22:41,R6738,Proto1,5045872,SHT15-RH,-13.84,%RH,,-85,0
2013-11-07 12:22:42,R6744,Proto1,5046500,BMP-Pressure,100234.00,Pa,,-77,0
2013-11-07 12:22:42,R6746,Proto1,5047774,Dallas,28.38,C,,-79,0
2013-11-07 12:22:42,R6746,Proto1,5047774,Dallas-F,83.084,F,,-79,0
2013-11-07 12:22:44,R1445,Mote2,1804680,BATT-R,148.00,raw,,-78,0
2013-11-07 12:22:44,R1448,Mote2,1804931,LUX-LOW,640.00,lux,,-79,0
2013-11-07 12:22:45,R1449,Mote2,1805812,Dallas,21.44,C,,-77,0
2013-11-07 12:22:45,R1449,Mote2,1805812,Dallas-F,70.592,F,,-77,0
2013-11-07 12:22:49,R6747,Proto1,5053569,SHT15-Temp,-42.56,C,,-77,0
2013-11-07 12:22:49,R6747,Proto1,5053569,SHT15-Temp-F,-44.608,F,,-77,0
2013-11-07 12:22:49,R6752,Proto1,5054041,LUX-FLT,131.00,lux,,-78,0
2013-11-07 12:22:49,R6754,Proto1,5054238,BMP-Pressure,100235.00,Pa,,-78,0
2013-11-07 12:22:50,R6756,Proto1,5055247,Dallas,28.13,C,,-79,0
2013-11-07 12:22:50,R6756,Proto1,5055247,Dallas-F,82.634,F,,-79,0
2013-11-07 12:22:50,R1450,Mote2,1810876,BATT-R,148.00,raw,,-79,0
2013-11-07 12:22:50,R1452,Mote2,1811034,LUX-FLT,179.00,lux,,-81,0
2013-11-07 12:22:51,R1453,Mote2,1811096,LUX-LOW,672.00,lux,,-77,0
2013-11-07 12:22:51,R1454,Mote2,1811977,Dallas,21.44,C,,-79,0
2013-11-07 12:22:51,R1454,Mote2,1811977,Dallas-F,70.592,F,,-79,0
2013-11-07 12:22:55,R6757,Proto1,5059988,SHT15-Temp,-42.56,C,,-78,0
2013-11-07 12:22:55,R6757,Proto1,5059988,SHT15-Temp-F,-44.608,F,,-78,0
2013-11-07 12:22:55,R6760,Proto1,5060218,BATT-V,3.19,volts,,-80,0
2013-11-07 12:22:55,R6761,Proto1,5060286,DUM,3.14,na,,-80,0
2013-11-07 12:22:55,R6764,Proto1,5060625,BMP-Pressure,100236.00,Pa,,-76,0
2013-11-07 12:22:56,R6766,Proto1,5061584,Dallas,28.19,C,,-79,0
2013-11-07 12:22:56,R6766,Proto1,5061584,Dallas-F,82.742,F,,-79,0
2013-11-07 12:22:57,R1455,Mote2,1817040,BATT-R,148.00,raw,,-76,0
2013-11-07 12:22:57,R1456,Mote2,1817104,BATT-V,5.25,volts,,-78,0
2013-11-07 12:22:57,R1457,Mote2,1817192,LUX-FLT,172.00,lux,,-79,0
2013-11-07 12:22:59,R1457,Mote2,1817192,LUX-FLT,172.00,lux,,-81,0
2013-11-07 12:23:00,R1458,Mote2,1819687,LUX-LOW,696.00,lux,,-81,0
2013-11-07 12:23:00,R1459,Mote2,1820569,Dallas,21.44,C,,-79,0
2013-11-07 12:23:00,R1459,Mote2,1820569,Dallas-F,70.592,F,,-79,0
2013-11-07 12:23:01,R6767,Proto1,5066324,SHT15-Temp,-42.56,C,,-83,0
2013-11-07 12:23:01,R6767,Proto1,5066324,SHT15-Temp-F,-44.608,F,,-83,0
2013-11-07 12:23:01,R6772,Proto1,5066776,LUX-FLT,133.00,lux,,-77,0
2013-11-07 12:23:02,R6774,Proto1,5066954,BMP-Pressure,100229.00,Pa,,-82,0
2013-11-07 12:23:03,R6776,Proto1,5067962,Dallas,28.25,C,,-76,0
2013-11-07 12:23:03,R6776,Proto1,5067962,Dallas-F,82.85,F,,-76,0
2013-11-07 12:23:06,R1460,Mote2,1825580,BATT-R,148.00,raw,,-78,0
2013-11-07 12:23:07,R1463,Mote2,1825825,LUX-LOW,687.00,lux,,-80,0
2013-11-07 12:23:07,R1464,Mote2,1826708,Dallas,21.44,C,,-81,0
2013-11-07 12:23:07,R1464,Mote2,1826708,Dallas-F,70.592,F,,-81,0
2013-11-07 12:23:07,R6777,Proto1,5072703,SHT15-Temp,-42.56,C,,-81,0
2013-11-07 12:23:07,R6777,Proto1,5072703,SHT15-Temp-F,-44.608,F,,-81,0
2013-11-07 12:23:09,R6777,Proto1,5072703,SHT15-Temp,-42.56,C,,-77,0
2013-11-07 12:23:09,R6777,Proto1,5072703,SHT15-Temp-F,-44.608,F,,-77,0
2013-11-07 12:23:09,R6779,Proto1,5073944,Radio-Temp,27.00,C,,-74,0
2013-11-07 12:23:09,R6779,Proto1,5073944,Radio-Temp-F,80.6,F,,-74,0
2013-11-07 12:23:11,R6779,Proto1,5073944,Radio-Temp,27.00,C,,-32,0
2013-11-07 12:23:11,R6779,Proto1,5073944,Radio-Temp-F,80.6,F,,-32,0
2013-11-07 12:23:12,R6780,Proto1,5076546,BATT-V,3.30,volts,,-78,0
2013-11-07 12:23:13,R6786,Proto1,5077989,Dallas,28.25,C,,-82,0
2013-11-07 12:23:13,R6786,Proto1,5077989,Dallas-F,82.85,F,,-82,0
2013-11-07 12:23:14,R1469,Mote2,1832900,Dallas,21.44,C,,-81,0
2013-11-07 12:23:14,R1469,Mote2,1832900,Dallas-F,70.592,F,,-81,0
2013-11-07 12:23:18,R6787,Proto1,5082745,SHT15-Temp,-42.56,C,,-79,0
2013-11-07 12:23:18,R6787,Proto1,5082745,SHT15-Temp-F,-44.608,F,,-79,0
2013-11-07 12:23:18,R6790,Proto1,5083035,BATT-V,3.19,volts,,-78,0
2013-11-07 12:23:19,R6792,Proto1,5083238,LUX-FLT,134.00,lux,,-78,0
2013-11-07 12:23:19,R6796,Proto1,5084480,Dallas,28.13,C,,-79,0
2013-11-07 12:23:19,R6796,Proto1,5084480,Dallas-F,82.634,F,,-79,0
2013-11-07 12:23:20,R1470,Mote2,1837978,BATT-R,148.00,raw,,-78,0
2013-11-07 12:23:21,R1474,Mote2,1839106,Dallas,21.44,C,,-78,0
2013-11-07 12:23:21,R1474,Mote2,1839106,Dallas-F,70.592,F,,-78,0
2013-11-07 12:23:24,R6797,Proto1,5089220,SHT15-Temp,-42.56,C,,-77,0
2013-11-07 12:23:24,R6797,Proto1,5089220,SHT15-Temp-F,-44.608,F,,-77,0
2013-11-07 12:23:24,R6800,Proto1,5089462,BATT-V,3.19,volts,,-32,0
2013-11-07 12:23:25,R6804,Proto1,5089895,BMP-Pressure,100235.00,Pa,,-78,0
2013-11-07 12:23:26,R1475,Mote2,1844169,BATT-R,148.00,raw,,-77,0
2013-11-07 12:23:27,R6806,Proto1,5092442,Dallas,28.13,C,,-79,0
2013-11-07 12:23:27,R6806,Proto1,5092442,Dallas-F,82.634,F,,-79,0
2013-11-07 12:23:27,R1479,Mote2,1845303,Dallas,21.44,C,,-84,0
2013-11-07 12:23:27,R1479,Mote2,1845303,Dallas-F,70.592,F,,-84,0
2013-11-07 12:23:32,R6807,Proto1,5097341,SHT15-Temp,-42.56,C,,-77,0
2013-11-07 12:23:32,R6807,Proto1,5097341,SHT15-Temp-F,-44.608,F,,-77,0
2013-11-07 12:23:32,R6810,Proto1,5097612,BATT-V,3.19,volts,,-77,0
2013-11-07 12:23:33,R6813,Proto1,5097862,BMP-Temp,27.81,C,,-79,0
2013-11-07 12:23:33,R6813,Proto1,5097862,BMP-Temp-F,82.058,F,,-79,0
2013-11-07 12:23:33,R6815,Proto1,5098095,MDWIND,786.00,raw,,-76,0
2013-11-07 12:23:33,R1481,Mote2,1850450,BATT-V,5.25,volts,,-80,0
2013-11-07 12:23:33,R1482,Mote2,1850537,LUX-FLT,190.00,lux,,-78,0
2013-11-07 12:23:34,R6816,Proto1,5098999,Dallas,28.19,C,,-77,0
2013-11-07 12:23:34,R6816,Proto1,5098999,Dallas-F,82.742,F,,-77,0
2013-11-07 12:23:34,R1484,Mote2,1851452,Dallas,21.44,C,,-78,0
2013-11-07 12:23:34,R1484,Mote2,1851452,Dallas-F,70.592,F,,-78,0
2013-11-07 12:23:38,R6817,Proto1,5103748,SHT15-Temp,-42.56,C,,-79,0
2013-11-07 12:23:38,R6817,Proto1,5103748,SHT15-Temp-F,-44.608,F,,-79,0
2013-11-07 12:23:39,R6818,Proto1,5103798,SHT15-RH,-13.84,%RH,,-80,0
2013-11-07 12:23:39,R6822,Proto1,5104123,LUX-FLT,139.00,lux,,-77,0
2013-11-07 12:23:40,R1485,Mote2,1856516,BATT-R,148.00,raw,,-81,0
2013-11-07 12:23:40,R1486,Mote2,1856583,BATT-V,5.25,volts,,-82,0
2013-11-07 12:23:40,R1487,Mote2,1856678,LUX-FLT,183.00,lux,,-78,0
2013-11-07 12:23:40,R6825,Proto1,5105268,MDWIND,758.00,raw,,-79,0
2013-11-07 12:23:41,R1489,Mote2,1857662,Dallas,21.44,C,,-79,0
2013-11-07 12:23:41,R1489,Mote2,1857662,Dallas-F,70.592,F,,-79,0
2013-11-07 12:23:46,R6827,Proto1,5110925,SHT15-Temp,-42.56,C,,-79,0
2013-11-07 12:23:46,R6827,Proto1,5110925,SHT15-Temp-F,-44.608,F,,-79,0
2013-11-07 12:23:46,R6829,Proto1,5111070,Radio-Temp,27.00,C,,-81,0
2013-11-07 12:23:46,R6829,Proto1,5111070,Radio-Temp-F,80.6,F,,-81,0
2013-11-07 12:23:47,R6832,Proto1,5111374,LUX-FLT,138.00,lux,,-79,0
2013-11-07 12:23:47,R6836,Proto1,5112621,Dallas,28.06,C,,-79,0
2013-11-07 12:23:47,R6836,Proto1,5112621,Dallas-F,82.508,F,,-79,0
2013-11-07 12:23:52,R6837,Proto1,5117367,SHT15-Temp,-42.56,C,,-79,0
2013-11-07 12:23:52,R6837,Proto1,5117367,SHT15-Temp-F,-44.608,F,,-79,0
2013-11-07 12:23:52,R6839,Proto1,5117566,Radio-Temp,27.00,C,,-80,0
2013-11-07 12:23:52,R6839,Proto1,5117566,Radio-Temp-F,80.6,F,,-80,0
2013-11-07 12:23:53,R6842,Proto1,5117869,LUX-FLT,140.00,lux,,-79,0
2013-11-07 12:23:53,R6845,Proto1,5118192,MDWIND,722.00,raw,,-77,0
2013-11-07 12:23:54,R1495,Mote2,1868928,BATT-R,148.00,raw,,-75,0
2013-11-07 12:23:55,R1499,Mote2,1870513,Dallas,21.44,C,,-76,0
2013-11-07 12:23:55,R1499,Mote2,1870513,Dallas-F,70.592,F,,-76,0
2013-11-07 12:23:59,R6847,Proto1,5123842,SHT15-Temp,-42.56,C,,-80,0
2013-11-07 12:23:59,R6847,Proto1,5123842,SHT15-Temp-F,-44.608,F,,-80,0
